iso3_country,location,sector,year,total_emission
BRA,Tocantins,other-energy-use,2021,1274.727874810163
BRA,Tocantins,transportation,2021,388.2520450615595
BRA,Tocantins,manufacturing,2021,349.8625916061384
BRA,Tocantins,power,2021,286.5095420634275
BRA,Tocantins,fossil-fuel-operations,2021,99.55510064735867
BRA,Tocantins,mineral-extraction,2021,10.786638631837222
BRA,Tocantins,agriculture,2022,678922.8824621113
BRA,Tocantins,land-use-change,2022,28798.171104768
BRA,Tocantins,waste,2022,12638.951480222682
BRA,Tocantins,other-energy-use,2022,1263.3108750799493
BRA,Tocantins,transportation,2022,397.3794643436376
BRA,Tocantins,manufacturing,2022,313.53523324341336
BRA,Tocantins,power,2022,296.0717632767444
BRA,Tocantins,mineral-extraction,2022,8.598499652779331
BRA,Tocantins,agriculture,2023,713412.8287893424
BRA,Tocantins,land-use-change,2023,20456.855705873
BRA,Tocantins,waste,2023,12787.914362619995
BRA,Tocantins,other-energy-use,2023,1277.1022583505955
BRA,Tocantins,manufacturing,2023,313.53523324341324
BRA,Tocantins,power,2023,278.3639528079407
BRA,Tocantins,transportation,2023,216.25068601831833
BRA,Tocantins,mineral-extraction,2023,8.598499652779324
BRA,Tocantins,agriculture,2024,713412.8287893424
BRA,Tocantins,land-use-change,2024,29621.808159520002
BRA,Tocantins,waste,2024,12941.178003929805
BRA,Tocantins,other-energy-use,2024,1276.9867149146758
BRA,Tocantins,manufacturing,2024,313.53523324341324
BRA,Tocantins,power,2024,278.3639528079406
BRA,Tocantins,transportation,2024,274.9993606467814
BRA,Tocantins,mineral-extraction,2024,8.598499652779333
CAN,Alberta,fossil-fuel-operations,2021,1750006.380751536
CAN,Alberta,agriculture,2021,251489.11439009954
CAN,Alberta,waste,2021,77510.6581354194
CAN,Alberta,manufacturing,2021,16294.310123532652
CAN,Alberta,other-energy-use,2021,6167.704263930895
CAN,Alberta,land-use-change,2021,2599.720577547
CAN,Alberta,transportation,2021,509.33938198736064
CAN,Alberta,mineral-extraction,2021,36.42409550354665
CAN,Alberta,fossil-fuel-operations,2022,1856224.5913058824
CAN,Alberta,agriculture,2022,256836.25087759312
CAN,Alberta,waste,2022,77563.7424572898
CAN,Alberta,manufacturing,2022,16554.577243209027
CAN,Alberta,other-energy-use,2022,6106.334042438752
CAN,Alberta,land-use-change,2022,2386.7451398219996
CAN,Alberta,transportation,2022,523.6710173204532
CAN,Alberta,mineral-extraction,2022,35.53702288915589
CAN,Alberta,fossil-fuel-operations,2023,1884251.9724617156
CAN,Alberta,agriculture,2023,252780.64239772744
CAN,Alberta,waste,2023,78420.36661146884
CAN,Alberta,manufacturing,2023,16959.906069209068
CAN,Alberta,other-energy-use,2023,6162.4944846177195
CAN,Alberta,land-use-change,2023,2001.120891824
CAN,Alberta,transportation,2023,447.78749563611
CAN,Alberta,mineral-extraction,2023,35.5370228891559
CAN,Alberta,fossil-fuel-operations,2024,1884251.9724617156
CAN,Alberta,agriculture,2024,252780.64239772744
CAN,Alberta,waste,2024,79270.52154100317
CAN,Alberta,manufacturing,2024,16959.906069209068
CAN,Alberta,other-energy-use,2024,6177.394501843261
CAN,Alberta,land-use-change,2024,2372.541191824
CAN,Alberta,transportation,2024,446.41549666397896
CAN,Alberta,mineral-extraction,2024,35.5370228891559
CAN,British Columbia,fossil-fuel-operations,2021,193335.2922783025
CAN,British Columbia,waste,2021,83980.59259331567
CAN,British Columbia,agriculture,2021,70289.15018425547
CAN,British Columbia,land-use-change,2021,27434.986355483
CAN,British Columbia,other-energy-use,2021,5415.111876869267
CAN,British Columbia,transportation,2021,1037.5812834059896
CAN,British Columbia,manufacturing,2021,814.0509694160634
CAN,British Columbia,mineral-extraction,2021,17.51654140795622
CAN,British Columbia,fossil-fuel-operations,2022,182872.75447690638
CAN,British Columbia,waste,2022,84041.23276675667
CAN,British Columbia,agriculture,2022,70215.84882170359
CAN,British Columbia,land-use-change,2022,22759.64944698
CAN,British Columbia,other-energy-use,2022,5385.14629094565
CAN,British Columbia,transportation,2022,1136.2963031506433
CAN,British Columbia,manufacturing,2022,832.4714361129076
CAN,British Columbia,mineral-extraction,2022,17.08994346593384
CAN,British Columbia,fossil-fuel-operations,2023,196100.16486236453
CAN,British Columbia,waste,2023,84963.80773934735
CAN,British Columbia,agriculture,2023,70419.35480197903
CAN,British Columbia,land-use-change,2023,28263.654596199
CAN,British Columbia,other-energy-use,2023,5410.328686270993
CAN,British Columbia,transportation,2023,1009.5186837840403
CAN,British Columbia,manufacturing,2023,832.4714361129076
CAN,British Columbia,mineral-extraction,2023,17.08994346593384
CAN,British Columbia,fossil-fuel-operations,2024,196100.16486236453
CAN,British Columbia,waste,2024,85878.8547094324
CAN,British Columbia,agriculture,2024,70419.35480197896
CAN,British Columbia,land-use-change,2024,25833.12346888
CAN,British Columbia,other-energy-use,2024,5417.494183865437
CAN,British Columbia,transportation,2024,1000.1753338638968
CAN,British Columbia,manufacturing,2024,832.4714361129076
CAN,British Columbia,mineral-extraction,2024,17.08994346593385
CAN,Manitoba,agriculture,2021,64918.524390503735
CAN,Manitoba,fossil-fuel-operations,2021,48955.93704043604
CAN,Manitoba,waste,2021,33673.524312619775
CAN,Manitoba,land-use-change,2021,32302.831448585
CAN,Manitoba,other-energy-use,2021,1795.2157963068241
CAN,Manitoba,manufacturing,2021,368.0575065962091
CAN,Manitoba,transportation,2021,175.93485884136146
CAN,Manitoba,mineral-extraction,2021,7.985549860680641
CAN,Manitoba,agriculture,2022,65199.91388804429
CAN,Manitoba,fossil-fuel-operations,2022,48446.003337387156
CAN,Manitoba,waste,2022,33689.36267940453
CAN,Manitoba,land-use-change,2022,26362.551991505003
CAN,Manitoba,other-energy-use,2022,1877.5240478487228
CAN,Manitoba,manufacturing,2022,376.45516540935483
CAN,Manitoba,transportation,2022,184.9910876284727
CAN,Manitoba,mineral-extraction,2022,7.791069737170861
CAN,Manitoba,agriculture,2023,65175.15291761441
CAN,Manitoba,fossil-fuel-operations,2023,47276.971903002435
CAN,Manitoba,waste,2023,34073.28580103786
CAN,Manitoba,land-use-change,2023,27616.158550744
CAN,Manitoba,other-energy-use,2023,1890.8592242117952
CAN,Manitoba,manufacturing,2023,376.45516540935483
CAN,Manitoba,transportation,2023,153.55333667944092
CAN,Manitoba,mineral-extraction,2023,7.79106973717086
CAN,Manitoba,agriculture,2024,65175.15291761438
CAN,Manitoba,fossil-fuel-operations,2024,47276.971903002435
CAN,Manitoba,waste,2024,34456.59891830563
CAN,Manitoba,land-use-change,2024,28711.640233405
CAN,Manitoba,other-energy-use,2024,1894.1258758289364
CAN,Manitoba,manufacturing,2024,376.4551654093549
CAN,Manitoba,transportation,2024,151.1498268147531
CAN,Manitoba,mineral-extraction,2024,7.79106973717086
CAN,New Brunswick,waste,2021,21210.376888530882
CAN,New Brunswick,agriculture,2021,4405.663369390195
CAN,New Brunswick,other-energy-use,2021,997.8461841941604
CAN,New Brunswick,fossil-fuel-operations,2021,410.3367903228563
CAN,New Brunswick,land-use-change,2021,364.881337164
CAN,New Brunswick,transportation,2021,183.5273172087665
CAN,New Brunswick,manufacturing,2021,169.84407813075148
CAN,New Brunswick,mineral-extraction,2021,3.650383150786479
CAN,New Brunswick,waste,2022,21220.218926043697
CAN,New Brunswick,agriculture,2022,4386.695736703097
CAN,New Brunswick,other-energy-use,2022,991.5778840497634
CAN,New Brunswick,transportation,2022,197.87217770781334
CAN,New Brunswick,fossil-fuel-operations,2022,189.4524200461224
CAN,New Brunswick,manufacturing,2022,173.70129537490766
CAN,New Brunswick,land-use-change,2022,150.97276398
CAN,New Brunswick,mineral-extraction,2022,3.561481700240345
CAN,New Brunswick,waste,2023,21462.252352560503
CAN,New Brunswick,agriculture,2023,4408.992847885373
CAN,New Brunswick,other-energy-use,2023,998.6557519616446
CAN,New Brunswick,land-use-change,2023,913.179364323
CAN,New Brunswick,fossil-fuel-operations,2023,185.0721800155812
CAN,New Brunswick,manufacturing,2023,173.70129537490766
CAN,New Brunswick,transportation,2023,169.4589925669473
CAN,New Brunswick,mineral-extraction,2023,3.561481700240346
CAN,New Brunswick,waste,2024,21704.11861372326
CAN,New Brunswick,agriculture,2024,4408.992847885365
CAN,New Brunswick,other-energy-use,2024,1000.1490154476588
CAN,New Brunswick,land-use-change,2024,467.036966651
CAN,New Brunswick,fossil-fuel-operations,2024,185.0721800155812
CAN,New Brunswick,manufacturing,2024,173.70129537490766
CAN,New Brunswick,transportation,2024,170.9781324101544
CAN,New Brunswick,mineral-extraction,2024,3.561481700240347
CAN,Newfoundland and Labrador,land-use-change,2021,24434.445527538
CAN,Newfoundland and Labrador,agriculture,2021,21160.824907187533
CAN,Newfoundland and Labrador,waste,2021,8466.861614859703
CAN,Newfoundland and Labrador,other-energy-use,2021,675.5712484279413
CAN,Newfoundland and Labrador,fossil-fuel-operations,2021,196.0149828592692
CAN,Newfoundland and Labrador,transportation,2021,185.97491815066505
CAN,Newfoundland and Labrador,manufacturing,2021,143.0242304618026
CAN,Newfoundland and Labrador,mineral-extraction,2021,3.114775115213787
CAN,Newfoundland and Labrador,agriculture,2022,21015.29559459899
CAN,Newfoundland and Labrador,land-use-change,2022,18302.669795274
CAN,Newfoundland and Labrador,waste,2022,8473.421699481118
CAN,Newfoundland and Labrador,other-energy-use,2022,668.9677330309344
CAN,Newfoundland and Labrador,transportation,2022,190.9588610938966
CAN,Newfoundland and Labrador,manufacturing,2022,146.29972924584956
CAN,Newfoundland and Labrador,mineral-extraction,2022,3.038917865596621
CAN,Newfoundland and Labrador,land-use-change,2023,40882.817443169
CAN,Newfoundland and Labrador,agriculture,2023,21159.44973153971
CAN,Newfoundland and Labrador,waste,2023,8566.332488965656
CAN,Newfoundland and Labrador,other-energy-use,2023,671.633129638477
CAN,Newfoundland and Labrador,transportation,2023,168.98022016909653
CAN,Newfoundland and Labrador,manufacturing,2023,146.29972924584956
CAN,Newfoundland and Labrador,mineral-extraction,2023,3.038917865596623
CAN,Newfoundland and Labrador,land-use-change,2024,26988.852465420998
CAN,Newfoundland and Labrador,agriculture,2024,21159.44973153968
CAN,Newfoundland and Labrador,waste,2024,8658.318666056726
CAN,Newfoundland and Labrador,other-energy-use,2024,672.907291761895
CAN,Newfoundland and Labrador,transportation,2024,165.44377905672496
CAN,Newfoundland and Labrador,manufacturing,2024,146.29972924584965
CAN,Newfoundland and Labrador,mineral-extraction,2024,3.038917865596623
CAN,Northwest Territories,agriculture,2021,65667.22683378264
CAN,Northwest Territories,land-use-change,2021,1356.47621261
CAN,Northwest Territories,waste,2021,625.278056642544
CAN,Northwest Territories,other-energy-use,2021,80.50882009245686
CAN,Northwest Territories,transportation,2021,76.55775516545295
CAN,Northwest Territories,fossil-fuel-operations,2021,62.72629397078112
CAN,Northwest Territories,manufacturing,2021,45.76884784023316
CAN,Northwest Territories,mineral-extraction,2021,0.9967518639636228
CAN,Northwest Territories,agriculture,2022,65179.55529119616
CAN,Northwest Territories,waste,2022,625.7689774124146
CAN,Northwest Territories,land-use-change,2022,458.678058697
CAN,Northwest Territories,other-energy-use,2022,79.73105675047611
CAN,Northwest Territories,manufacturing,2022,46.81703250771125
CAN,Northwest Territories,transportation,2022,40.531729605597356
CAN,Northwest Territories,mineral-extraction,2022,0.9724769638009273
CAN,Northwest Territories,agriculture,2023,65649.36201290923
CAN,Northwest Territories,land-use-change,2023,827.890098
CAN,Northwest Territories,waste,2023,632.6080025771877
CAN,Northwest Territories,other-energy-use,2023,79.89290287588167
CAN,Northwest Territories,manufacturing,2023,46.817032507711254
CAN,Northwest Territories,transportation,2023,40.85800987716873
CAN,Northwest Territories,mineral-extraction,2023,0.9724769638009274
CAN,Northwest Territories,agriculture,2024,65649.36201290914
CAN,Northwest Territories,land-use-change,2024,1016.0695715659999
CAN,Northwest Territories,waste,2024,639.3637374366467
CAN,Northwest Territories,other-energy-use,2024,80.3006445023334
CAN,Northwest Territories,manufacturing,2024,46.81703250771125
CAN,Northwest Territories,transportation,2024,37.79017145327744
CAN,Northwest Territories,mineral-extraction,2024,0.9724769638009275
CAN,Nova Scotia,fossil-fuel-operations,2021,43235.44317365356
CAN,Nova Scotia,waste,2021,16165.144662186278
CAN,Nova Scotia,agriculture,2021,3542.5542496405105
CAN,Nova Scotia,other-energy-use,2021,1119.6664651796425
CAN,Nova Scotia,transportation,2021,275.3150565818512
CAN,Nova Scotia,land-use-change,2021,182.535276312
CAN,Nova Scotia,manufacturing,2021,151.85127776082408
CAN,Nova Scotia,mineral-extraction,2021,3.307010145453299
CAN,Nova Scotia,fossil-fuel-operations,2022,43027.33070549807
CAN,Nova Scotia,waste,2022,16176.277338785976
CAN,Nova Scotia,agriculture,2022,3533.2729146860224
CAN,Nova Scotia,other-energy-use,2022,1103.430189428028
CAN,Nova Scotia,transportation,2022,304.3514009800211
CAN,Nova Scotia,land-use-change,2022,202.675458751
CAN,Nova Scotia,manufacturing,2022,155.32893098123003
CAN,Nova Scotia,mineral-extraction,2022,3.226471202893741
CAN,Nova Scotia,fossil-fuel-operations,2023,43027.33070549807
CAN,Nova Scotia,waste,2023,16355.398034762748
CAN,Nova Scotia,agriculture,2023,3548.0117396323394
CAN,Nova Scotia,land-use-change,2023,1154.214215215
CAN,Nova Scotia,other-energy-use,2023,1112.8698253893756
CAN,Nova Scotia,transportation,2023,298.304967707763
CAN,Nova Scotia,manufacturing,2023,155.32893098123014
CAN,Nova Scotia,mineral-extraction,2023,3.22647120289374
CAN,Nova Scotia,fossil-fuel-operations,2024,43027.33070549807
CAN,Nova Scotia,waste,2024,16532.92082303748
CAN,Nova Scotia,agriculture,2024,3548.0117396323344
CAN,Nova Scotia,other-energy-use,2024,1114.222625162468
CAN,Nova Scotia,land-use-change,2024,565.826246597
CAN,Nova Scotia,transportation,2024,305.6622765768164
CAN,Nova Scotia,manufacturing,2024,155.32893098123003
CAN,Nova Scotia,mineral-extraction,2024,3.226471202893742
CAN,Nunavut,agriculture,2021,105496.05849448549
CAN,Nunavut,waste,2021,554.962671477653
CAN,Nunavut,other-energy-use,2021,77.55333983282867
CAN,Nunavut,fossil-fuel-operations,2021,60.220931938933404
CAN,Nunavut,manufacturing,2021,43.94078617164885
CAN,Nunavut,transportation,2021,20.60740260361008
CAN,Nunavut,mineral-extraction,2021,0.9569404209934519
CAN,Nunavut,agriculture,2022,104697.96525489725
CAN,Nunavut,waste,2022,555.3983859554554
CAN,Nunavut,other-energy-use,2022,78.3060530777578
CAN,Nunavut,manufacturing,2022,44.94710510943008
CAN,Nunavut,transportation,2022,20.79475865771822
CAN,Nunavut,mineral-extraction,2022,0.9336350889232511
CAN,Nunavut,agriculture,2023,105463.0807258914
CAN,Nunavut,waste,2023,561.468331374818
CAN,Nunavut,other-energy-use,2023,79.24815734515497
CAN,Nunavut,manufacturing,2023,44.94710510943008
CAN,Nunavut,transportation,2023,28.367152688564467
CAN,Nunavut,mineral-extraction,2023,0.9336350889232513
CAN,Nunavut,agriculture,2024,105463.08072589127
CAN,Nunavut,waste,2024,567.4643528656908
CAN,Nunavut,other-energy-use,2024,79.63961329099251
CAN,Nunavut,manufacturing,2024,44.94710510943008
CAN,Nunavut,transportation,2024,21.53593174840133
CAN,Nunavut,mineral-extraction,2024,0.9336350889232513
CAN,Ontario,waste,2021,259555.64257535213
CAN,Ontario,agriculture,2021,64163.911808105004
CAN,Ontario,other-energy-use,2021,15688.17147863665
CAN,Ontario,manufacturing,2021,12892.796306789038
CAN,Ontario,fossil-fuel-operations,2021,3029.904285948136
CAN,Ontario,land-use-change,2021,2092.077432478
CAN,Ontario,transportation,2021,892.8973270453877
CAN,Ontario,mineral-extraction,2021,44.71224080689015
CAN,Ontario,waste,2022,259725.3692880352
CAN,Ontario,agriculture,2022,64004.57834522898
CAN,Ontario,other-energy-use,2022,15912.786437954357
CAN,Ontario,manufacturing,2022,13102.282832996469
CAN,Ontario,land-use-change,2022,1380.308363479
CAN,Ontario,transportation,2022,916.8772880374906
CAN,Ontario,fossil-fuel-operations,2022,223.60830136404599
CAN,Ontario,mineral-extraction,2022,43.62331865797982
CAN,Ontario,waste,2023,262615.1087358024
CAN,Ontario,agriculture,2023,64236.89930752737
CAN,Ontario,other-energy-use,2023,16005.857312015673
CAN,Ontario,manufacturing,2023,13399.05117899647
CAN,Ontario,land-use-change,2023,3506.193845804
CAN,Ontario,transportation,2023,803.6115226452879
CAN,Ontario,fossil-fuel-operations,2023,237.2902216717992
CAN,Ontario,mineral-extraction,2023,43.62331865797981
CAN,Ontario,waste,2024,265483.28608063253
CAN,Ontario,agriculture,2024,64236.899307527296
CAN,Ontario,other-energy-use,2024,16024.147763679746
CAN,Ontario,manufacturing,2024,13399.05117899647
CAN,Ontario,land-use-change,2024,2207.1350718460003
CAN,Ontario,transportation,2024,810.8327361942281
CAN,Ontario,fossil-fuel-operations,2024,237.2902216717992
CAN,Ontario,mineral-extraction,2024,43.62331865797981
CAN,Prince Edward Island,waste,2021,2248.0381608757175
CAN,Prince Edward Island,agriculture,2021,631.9478856436247
CAN,Prince Edward Island,other-energy-use,2021,184.7753384557901
CAN,Prince Edward Island,fossil-fuel-operations,2021,38.48325218165928
CAN,Prince Edward Island,transportation,2021,32.63247748802328
CAN,Prince Edward Island,manufacturing,2021,28.07967762801583
CAN,Prince Edward Island,mineral-extraction,2021,0.6115179283717759
CAN,Prince Edward Island,waste,2022,2249.801822640739
CAN,Prince Edward Island,agriculture,2022,634.7479119614501
CAN,Prince Edward Island,other-energy-use,2022,182.98165653647322
CAN,Prince Edward Island,transportation,2022,38.937479364678644
CAN,Prince Edward Island,manufacturing,2022,28.722750131395316
CAN,Prince Edward Island,mineral-extraction,2022,0.5966250175124039
CAN,Prince Edward Island,waste,2023,2274.3924449022447
CAN,Prince Edward Island,agriculture,2023,634.5065347785297
CAN,Prince Edward Island,other-energy-use,2023,184.81081454001333
CAN,Prince Edward Island,transportation,2023,37.86570314156498
CAN,Prince Edward Island,manufacturing,2023,28.722750131395316
CAN,Prince Edward Island,mineral-extraction,2023,0.5966250175124037
CAN,Prince Edward Island,waste,2024,2298.684107528439
CAN,Prince Edward Island,agriculture,2024,634.5065347785292
CAN,Prince Edward Island,other-energy-use,2024,185.0609683884618
CAN,Prince Edward Island,transportation,2024,34.997302525776796
CAN,Prince Edward Island,manufacturing,2024,28.722750131395316
CAN,Prince Edward Island,mineral-extraction,2024,0.5966250175124039
CAN,Québec,waste,2021,153404.29921832817
CAN,Québec,agriculture,2021,82688.650777787
CAN,Québec,land-use-change,2021,48235.084590694
CAN,Québec,other-energy-use,2021,10191.230265005768
CAN,Québec,fossil-fuel-operations,2021,2563.118556077836
CAN,Québec,manufacturing,2021,1751.6067390600738
CAN,Québec,transportation,2021,999.7409577130871
CAN,Québec,mineral-extraction,2021,37.73734614550879
CAN,Québec,waste,2022,153507.6618370257
CAN,Québec,agriculture,2022,82263.1023725687
CAN,Québec,land-use-change,2022,25303.024348598
CAN,Québec,other-energy-use,2022,10276.252084549307
CAN,Québec,manufacturing,2022,1791.2631652400003
CAN,Québec,transportation,2022,1002.0494769736997
CAN,Québec,fossil-fuel-operations,2022,197.4927255857412
CAN,Québec,mineral-extraction,2022,36.81829061804329
CAN,Québec,waste,2023,155207.69729563585
CAN,Québec,land-use-change,2023,97019.885400859
CAN,Québec,agriculture,2023,82697.74785643091
CAN,Québec,other-energy-use,2023,10337.28410009272
CAN,Québec,manufacturing,2023,1791.2631652400005
CAN,Québec,transportation,2023,888.2392584337672
CAN,Québec,fossil-fuel-operations,2023,192.9265894496604
CAN,Québec,mineral-extraction,2023,36.8182906180433
CAN,Québec,waste,2024,156894.47661113736
CAN,Québec,agriculture,2024,82697.74785643081
CAN,Québec,land-use-change,2024,64616.58387578
CAN,Québec,other-energy-use,2024,10352.721329208254
CAN,Québec,manufacturing,2024,1791.2631652400003
CAN,Québec,transportation,2024,905.5219955820506
CAN,Québec,fossil-fuel-operations,2024,192.9265894496604
CAN,Québec,mineral-extraction,2024,36.8182906180433
CAN,Saskatchewan,agriculture,2021,153682.45037110173
CAN,Saskatchewan,fossil-fuel-operations,2021,70529.30260589714
CAN,Saskatchewan,waste,2021,23012.961803151193
CAN,Saskatchewan,land-use-change,2021,4945.875189561
CAN,Saskatchewan,other-energy-use,2021,1686.68137434341
CAN,Saskatchewan,manufacturing,2021,414.75523676689
CAN,Saskatchewan,transportation,2021,345.127531353793
CAN,Saskatchewan,mineral-extraction,2021,9.020897834877495
CAN,Saskatchewan,agriculture,2022,155748.6750661463
CAN,Saskatchewan,fossil-fuel-operations,2022,70324.4666827241
CAN,Saskatchewan,waste,2022,23027.052372684884
CAN,Saskatchewan,land-use-change,2022,5210.4713691570005
CAN,Saskatchewan,other-energy-use,2022,1718.330393900646
CAN,Saskatchewan,manufacturing,2022,424.23142743106877
CAN,Saskatchewan,transportation,2022,360.0674890627616
CAN,Saskatchewan,mineral-extraction,2022,8.801202841332422
CAN,Saskatchewan,agriculture,2023,154587.32442408262
CAN,Saskatchewan,fossil-fuel-operations,2023,71864.37984365583
CAN,Saskatchewan,waste,2023,23284.866826714977
CAN,Saskatchewan,land-use-change,2023,7257.326780249
CAN,Saskatchewan,other-energy-use,2023,1732.4261964155546
CAN,Saskatchewan,manufacturing,2023,424.2314274310689
CAN,Saskatchewan,transportation,2023,292.66556478775743
CAN,Saskatchewan,mineral-extraction,2023,8.801202841332424
CAN,Saskatchewan,agriculture,2024,154587.32442408262
CAN,Saskatchewan,fossil-fuel-operations,2024,71864.37984365583
CAN,Saskatchewan,waste,2024,23541.244226407984
CAN,Saskatchewan,land-use-change,2024,5278.540396329
CAN,Saskatchewan,other-energy-use,2024,1736.1163781831822
CAN,Saskatchewan,manufacturing,2024,424.2314274310689
CAN,Saskatchewan,transportation,2024,282.4354943662176
CAN,Saskatchewan,mineral-extraction,2024,8.801202841332426
CAN,Yukon,agriculture,2021,25856.130532665804
CAN,Yukon,waste,2021,622.5277145947797
CAN,Yukon,other-energy-use,2021,81.86336876393494
CAN,Yukon,fossil-fuel-operations,2021,80.80815447895309
CAN,Yukon,manufacturing,2021,58.96245246562909
CAN,Yukon,transportation,2021,19.96263473675306
CAN,Yukon,mineral-extraction,2021,1.2840815788969806
CAN,Yukon,agriculture,2022,25660.52509228709
CAN,Yukon,waste,2022,623.0164949231689
CAN,Yukon,other-energy-use,2022,79.09071033515752
CAN,Yukon,manufacturing,2022,60.312793178751626
CAN,Yukon,transportation,2022,19.639032381459543
CAN,Yukon,mineral-extraction,2022,1.252809049338292
CAN,Yukon,agriculture,2023,25848.047979614887
CAN,Yukon,waste,2023,629.8254405833001
CAN,Yukon,other-energy-use,2023,78.54519923480547
CAN,Yukon,manufacturing,2023,60.312793178751605
CAN,Yukon,transportation,2023,16.590465601533932
CAN,Yukon,mineral-extraction,2023,1.252809049338292
CAN,Yukon,agriculture,2024,25848.047979614865
CAN,Yukon,waste,2024,636.5514565343254
CAN,Yukon,other-energy-use,2024,79.07047892617629
CAN,Yukon,manufacturing,2024,60.312793178751605
CAN,Yukon,transportation,2024,16.897279886413
CAN,Yukon,mineral-extraction,2024,1.2528090493382922
DEU,Baden-Württemberg,agriculture,2021,113978.26919855531
DEU,Baden-Württemberg,waste,2021,58565.02264500143
DEU,Baden-Württemberg,fossil-fuel-operations,2021,21148.542004011535
DEU,Baden-Württemberg,other-energy-use,2021,16861.91573783101
DEU,Baden-Württemberg,manufacturing,2021,1648.460811493651
DEU,Baden-Württemberg,transportation,2021,535.6033512017566
DEU,Baden-Württemberg,land-use-change,2021,16.320130365
DEU,Baden-Württemberg,mineral-extraction,2021,5.336721162162114
DEU,Baden-Württemberg,agriculture,2022,115127.43323599013
DEU,Baden-Württemberg,waste,2022,58261.06714579972
DEU,Baden-Württemberg,fossil-fuel-operations,2022,21542.366950978765
DEU,Baden-Württemberg,other-energy-use,2022,16551.71788815282
DEU,Baden-Württemberg,manufacturing,2022,1460.3765239744844
DEU,Baden-Württemberg,transportation,2022,545.9157196382871
DEU,Baden-Württemberg,land-use-change,2022,13.239265622
DEU,Baden-Württemberg,mineral-extraction,2022,4.804690973716083
DEU,Baden-Württemberg,agriculture,2023,115980.28648367136
DEU,Baden-Württemberg,waste,2023,58546.70678061979
DEU,Baden-Württemberg,fossil-fuel-operations,2023,21708.56623205584
DEU,Baden-Württemberg,other-energy-use,2023,16604.02709062022
DEU,Baden-Württemberg,manufacturing,2023,1460.3765239744844
DEU,Baden-Württemberg,transportation,2023,567.97469032051
DEU,Baden-Württemberg,land-use-change,2023,19.450122864
DEU,Baden-Württemberg,mineral-extraction,2023,4.80469097371608
DEU,Baden-Württemberg,agriculture,2024,115980.28648367131
DEU,Baden-Württemberg,waste,2024,58834.83051548321
DEU,Baden-Württemberg,fossil-fuel-operations,2024,21708.566232359444
DEU,Baden-Württemberg,other-energy-use,2024,16573.181075450375
DEU,Baden-Württemberg,manufacturing,2024,1460.3765239744844
DEU,Baden-Württemberg,transportation,2024,654.2046693394633
DEU,Baden-Württemberg,land-use-change,2024,16.004458828
DEU,Baden-Württemberg,mineral-extraction,2024,4.804690973716082
DEU,Bayern,agriculture,2021,230220.1337579092
DEU,Bayern,waste,2021,70474.98985815642
DEU,Bayern,fossil-fuel-operations,2021,28933.376405964278
DEU,Bayern,other-energy-use,2021,20981.604266663053
DEU,Bayern,manufacturing,2021,4584.235254543425
DEU,Bayern,transportation,2021,873.5419090100636
DEU,Bayern,land-use-change,2021,312.120450072
DEU,Bayern,mineral-extraction,2021,7.312037090367141
DEU,Bayern,agriculture,2022,232552.876533971
DEU,Bayern,waste,2022,70100.40033566204
DEU,Bayern,fossil-fuel-operations,2022,29467.09852726112
DEU,Bayern,other-energy-use,2022,20689.352308402646
DEU,Bayern,manufacturing,2022,4037.981225526139
DEU,Bayern,transportation,2022,902.7779255036285
DEU,Bayern,land-use-change,2022,297.014343207
DEU,Bayern,mineral-extraction,2022,6.583083046694318
DEU,Bayern,agriculture,2023,234267.2305517264
DEU,Bayern,waste,2023,70444.80900388582
DEU,Bayern,fossil-fuel-operations,2023,29696.3265591785
DEU,Bayern,other-energy-use,2023,20781.314278979262
DEU,Bayern,manufacturing,2023,4050.770089026139
DEU,Bayern,transportation,2023,928.9013734759516
DEU,Bayern,land-use-change,2023,255.72196395699999
DEU,Bayern,mineral-extraction,2023,6.583083046694315
DEU,Bayern,agriculture,2024,234267.2305517264
DEU,Bayern,waste,2024,70791.74214144492
DEU,Bayern,fossil-fuel-operations,2024,29696.326559594418
DEU,Bayern,other-energy-use,2024,20739.051024040797
DEU,Bayern,manufacturing,2024,4050.770089026139
DEU,Bayern,transportation,2024,1041.9771127285915
DEU,Bayern,land-use-change,2024,298.019654538
DEU,Bayern,mineral-extraction,2024,6.583083046694314
DEU,Berlin,waste,2021,16503.325659403905
DEU,Berlin,other-energy-use,2021,5334.141845013685
DEU,Berlin,fossil-fuel-operations,2021,5172.454933741392
DEU,Berlin,agriculture,2021,464.8577721926719
DEU,Berlin,manufacturing,2021,372.2262016956528
DEU,Berlin,transportation,2021,38.857527389230235
DEU,Berlin,mineral-extraction,2021,1.3160940339253515
DEU,Berlin,waste,2022,16413.45037735348
DEU,Berlin,other-energy-use,2022,5326.271847957222
DEU,Berlin,fossil-fuel-operations,2022,5265.948212581366
DEU,Berlin,agriculture,2022,469.63785860982205
DEU,Berlin,manufacturing,2022,328.7305710075842
DEU,Berlin,transportation,2022,39.12253319532226
DEU,Berlin,mineral-extraction,2022,1.1848895479487378
DEU,Berlin,waste,2023,16493.98757770474
DEU,Berlin,other-energy-use,2023,5328.407358250087
DEU,Berlin,fossil-fuel-operations,2023,5314.315348372584
DEU,Berlin,agriculture,2023,473.07235330866814
DEU,Berlin,manufacturing,2023,328.7305710075842
