iso3_country,location,year,month,total_emission
ARG,Buenos Aires,2021,1,63185.45375879529
ARG,Buenos Aires,2021,2,63073.794366256436
ARG,Buenos Aires,2021,3,65527.666951786014
ARG,Buenos Aires,2021,4,66902.07729390894
ARG,Buenos Aires,2021,5,65578.41706704612
ARG,Buenos Aires,2021,6,64006.896728211716
ARG,Buenos Aires,2021,7,63815.4103826228
ARG,Buenos Aires,2021,8,64119.13066531724
ARG,Buenos Aires,2021,9,65857.56222286902
ARG,Buenos Aires,2021,10,67493.33913589464
ARG,Buenos Aires,2021,11,66014.4323055537
ARG,Buenos Aires,2021,12,64706.52847346613
ARG,Buenos Aires,2022,1,63356.79178760984
ARG,Buenos Aires,2022,2,63180.99198737019
ARG,Buenos Aires,2022,3,65296.31215988949
ARG,Buenos Aires,2022,4,66702.17710002749
ARG,Buenos Aires,2022,5,65626.76711774526
ARG,Buenos Aires,2022,6,64289.39361189883
ARG,Buenos Aires,2022,7,64164.80690092517
ARG,Buenos Aires,2022,8,64417.28257753767
ARG,Buenos Aires,2022,9,65812.698284674
ARG,Buenos Aires,2022,10,67486.4875761501
ARG,Buenos Aires,2022,11,66262.28147150145
ARG,Buenos Aires,2022,12,65208.92723710032
ARG,Buenos Aires,2023,1,63560.68027908972
ARG,Buenos Aires,2023,2,63384.24529357586
ARG,Buenos Aires,2023,3,65493.609020935095
ARG,Buenos Aires,2023,4,65863.27146520384
ARG,Buenos Aires,2023,5,64783.493003068856
ARG,Buenos Aires,2023,6,63444.93672252577
ARG,Buenos Aires,2023,7,63382.069578533556
ARG,Buenos Aires,2023,8,63625.149829617214
ARG,Buenos Aires,2023,9,65033.49455288453
ARG,Buenos Aires,2023,10,65652.8510474243
ARG,Buenos Aires,2023,11,64423.87310240234
ARG,Buenos Aires,2023,12,63372.3581272562
ARG,Buenos Aires,2024,1,63899.832767224776
ARG,Buenos Aires,2024,2,63864.58659607361
ARG,Buenos Aires,2024,3,65833.09918740224
ARG,Buenos Aires,2024,4,66206.17514146854
ARG,Buenos Aires,2024,5,65124.6618631858
ARG,Buenos Aires,2024,6,63786.93725783924
ARG,Buenos Aires,2024,7,63714.83150864758
ARG,Buenos Aires,2024,8,63957.55129395331
ARG,Buenos Aires,2024,9,65334.17740195992
ARG,Buenos Aires,2024,10,65953.13428437935
ARG,Buenos Aires,2024,11,64724.397472872835
ARG,Buenos Aires,2024,12,63672.785773040414
ARG,Catamarca,2021,1,3641.177042435669
ARG,Catamarca,2021,2,3634.9366769307608
ARG,Catamarca,2021,3,3669.560040688256
ARG,Catamarca,2021,4,3734.769420455767
ARG,Catamarca,2021,5,3719.94818572275
ARG,Catamarca,2021,6,3700.4447751650587
ARG,Catamarca,2021,7,3743.8124498320126
ARG,Catamarca,2021,8,3747.182349089234
ARG,Catamarca,2021,9,3765.6081902449987
ARG,Catamarca,2021,10,3839.6813382913615
ARG,Catamarca,2021,11,3821.746355449047
ARG,Catamarca,2021,12,3807.959715982993
ARG,Catamarca,2022,1,3656.4403203434376
ARG,Catamarca,2022,2,3649.718692337168
ARG,Catamarca,2022,3,3682.0254918831383
ARG,Catamarca,2022,4,3782.5075093548417
ARG,Catamarca,2022,5,3769.3804204958324
ARG,Catamarca,2022,6,3751.347002355489
ARG,Catamarca,2022,7,3795.539810190551
ARG,Catamarca,2022,8,3798.5916521325125
ARG,Catamarca,2022,9,3814.557592545742
ARG,Catamarca,2022,10,3923.2122127353996
ARG,Catamarca,2022,11,3907.1326950633156
ARG,Catamarca,2022,12,3895.0346711985762
ARG,Catamarca,2023,1,3692.4734800514307
ARG,Catamarca,2023,2,3685.744108839372
ARG,Catamarca,2023,3,3718.0892206958665
ARG,Catamarca,2023,4,3648.910249511112
ARG,Catamarca,2023,5,3635.8240864191052
ARG,Catamarca,2023,6,3617.666390213009
ARG,Catamarca,2023,7,3659.8155808591373
ARG,Catamarca,2023,8,3662.8410031715975
ARG,Catamarca,2023,9,3678.7977574164124
ARG,Catamarca,2023,10,3613.88320766029
ARG,Catamarca,2023,11,3597.8019496145
ARG,Catamarca,2023,12,3585.721443346563
ARG,Catamarca,2024,1,3695.7733236156573
ARG,Catamarca,2024,2,3692.204290032234
ARG,Catamarca,2024,3,3721.3863438905832
ARG,Catamarca,2024,4,3652.1278800019077
ARG,Catamarca,2024,5,3639.1077702312236
ARG,Catamarca,2024,6,3620.8070468237515
ARG,Catamarca,2024,7,3662.8755617159695
ARG,Catamarca,2024,8,3665.8796684303966
ARG,Catamarca,2024,9,3679.446478192191
ARG,Catamarca,2024,10,3614.520690867997
ARG,Catamarca,2024,11,3598.4457274809724
ARG,Catamarca,2024,12,3586.3634306306817
ARG,Chaco,2021,1,7133.681541828672
ARG,Chaco,2021,2,7128.536838369239
ARG,Chaco,2021,3,7296.6695092037235
ARG,Chaco,2021,4,7422.571655774716
ARG,Chaco,2021,5,7328.426858572349
ARG,Chaco,2021,6,7220.033068801506
ARG,Chaco,2021,7,7231.882069397591
ARG,Chaco,2021,8,7252.92721262637
ARG,Chaco,2021,9,7376.742889816073
ARG,Chaco,2021,10,7525.6610453368585
ARG,Chaco,2021,11,7423.094776752694
ARG,Chaco,2021,12,7330.897986522569
ARG,Chaco,2022,1,7134.045235247708
ARG,Chaco,2022,2,7126.371045047206
ARG,Chaco,2022,3,7280.53133433916
ARG,Chaco,2022,4,7434.802353425856
ARG,Chaco,2022,5,7350.888814853798
ARG,Chaco,2022,6,7252.142159563225
ARG,Chaco,2022,7,7267.116940517263
ARG,Chaco,2022,8,7286.027471969665
ARG,Chaco,2022,9,7395.407824383566
ARG,Chaco,2022,10,7572.2603393608315
ARG,Chaco,2022,11,7480.2839213847565
ARG,Chaco,2022,12,7398.288325287858
ARG,Chaco,2023,1,7132.968560722383
ARG,Chaco,2023,2,7125.25844620718
ARG,Chaco,2023,3,7279.446306934045
ARG,Chaco,2023,4,7264.1192981113245
ARG,Chaco,2023,5,7180.226453921916
ARG,Chaco,2023,6,7081.184244456485
ARG,Chaco,2023,7,7095.98363556062
ARG,Chaco,2023,8,7114.902263004719
ARG,Chaco,2023,9,7224.330077999217
ARG,Chaco,2023,10,7231.948470080871
ARG,Chaco,2023,11,7140.098724726888
ARG,Chaco,2023,12,7058.166794132936
ARG,Chaco,2024,1,7145.085810656973
ARG,Chaco,2024,2,7146.120464982432
ARG,Chaco,2024,3,7291.748014788214
ARG,Chaco,2024,4,7276.296987636466
ARG,Chaco,2024,5,7192.644939639317
ARG,Chaco,2024,6,7093.252577145786
ARG,Chaco,2024,7,7107.832670313845
ARG,Chaco,2024,8,7126.663586937002
ARG,Chaco,2024,9,7229.715084904255
ARG,Chaco,2024,10,7237.304839486199
ARG,Chaco,2024,11,7145.471537067998
ARG,Chaco,2024,12,7063.534275465337
ARG,Chubut,2021,1,45182.80377251655
ARG,Chubut,2021,2,45167.32402704301
ARG,Chubut,2021,3,45049.381813206186
ARG,Chubut,2021,4,45162.96735245348
ARG,Chubut,2021,5,45135.28997641862
ARG,Chubut,2021,6,45106.61796313883
ARG,Chubut,2021,7,45202.55267305559
ARG,Chubut,2021,8,45274.81699655092
ARG,Chubut,2021,9,45293.911625758796
ARG,Chubut,2021,10,45392.62290717665
ARG,Chubut,2021,11,45391.88731476346
ARG,Chubut,2021,12,45506.918503434914
ARG,Chubut,2022,1,45105.822835477506
ARG,Chubut,2022,2,45089.831758603956
ARG,Chubut,2022,3,45024.08742634529
ARG,Chubut,2022,4,45255.175153617674
ARG,Chubut,2022,5,45249.87116170321
ARG,Chubut,2022,6,45248.68588097519
ARG,Chubut,2022,7,45316.008315756175
ARG,Chubut,2022,8,45361.99809161943
ARG,Chubut,2022,9,45365.477595998695
ARG,Chubut,2022,10,45596.69408828851
ARG,Chubut,2022,11,45581.49358226772
ARG,Chubut,2022,12,45619.1978563704
ARG,Chubut,2023,1,45259.99249804362
ARG,Chubut,2023,2,45279.63246073729
ARG,Chubut,2023,3,45159.23697494501
ARG,Chubut,2023,4,44932.895690197685
ARG,Chubut,2023,5,44900.81984809331
ARG,Chubut,2023,6,44941.51537557778
ARG,Chubut,2023,7,45009.36350099324
ARG,Chubut,2023,8,45047.226241306256
ARG,Chubut,2023,9,45068.03369798417
ARG,Chubut,2023,10,44880.64877621738
ARG,Chubut,2023,11,44880.218502359094
ARG,Chubut,2023,12,44977.461221187856
ARG,Chubut,2024,1,45302.075368385355
ARG,Chubut,2024,2,45290.82184137788
ARG,Chubut,2024,3,45167.53839920357
ARG,Chubut,2024,4,44978.956009863396
ARG,Chubut,2024,5,44932.63591426467
ARG,Chubut,2024,6,44930.42767342853
ARG,Chubut,2024,7,45019.1199868535
ARG,Chubut,2024,8,45052.622923595394
ARG,Chubut,2024,9,45069.041141916285
ARG,Chubut,2024,10,44881.631081184605
ARG,Chubut,2024,11,44881.21350604498
ARG,Chubut,2024,12,44978.45486195271
ARG,Ciudad de Buenos Aires,2021,1,972.0048270170888
ARG,Ciudad de Buenos Aires,2021,2,902.1721736198701
ARG,Ciudad de Buenos Aires,2021,3,972.6447196349615
ARG,Ciudad de Buenos Aires,2021,4,956.6232165517486
ARG,Ciudad de Buenos Aires,2021,5,975.6873268039616
ARG,Ciudad de Buenos Aires,2021,6,953.5563512884368
ARG,Ciudad de Buenos Aires,2021,7,973.2795411559948
ARG,Ciudad de Buenos Aires,2021,8,968.8612059791703
ARG,Ciudad de Buenos Aires,2021,9,930.9114318407221
ARG,Ciudad de Buenos Aires,2021,10,950.0313770456612
ARG,Ciudad de Buenos Aires,2021,11,952.5818672072037
ARG,Ciudad de Buenos Aires,2021,12,977.6933216310496
ARG,Ciudad de Buenos Aires,2022,1,964.8818768170969
ARG,Ciudad de Buenos Aires,2022,2,894.0067402389079
ARG,Ciudad de Buenos Aires,2022,3,965.0847059331899
ARG,Ciudad de Buenos Aires,2022,4,951.015244622902
ARG,Ciudad de Buenos Aires,2022,5,969.88763500159
ARG,Ciudad de Buenos Aires,2022,6,946.1975799703991
ARG,Ciudad de Buenos Aires,2022,7,961.3571224119082
ARG,Ciudad de Buenos Aires,2022,8,957.2995936386865
ARG,Ciudad de Buenos Aires,2022,9,916.7212228193048
ARG,Ciudad de Buenos Aires,2022,10,941.2608722046731
ARG,Ciudad de Buenos Aires,2022,11,941.464127995731
ARG,Ciudad de Buenos Aires,2022,12,968.181674358735
ARG,Ciudad de Buenos Aires,2023,1,915.0624974036311
ARG,Ciudad de Buenos Aires,2023,2,845.4934046473821
ARG,Ciudad de Buenos Aires,2023,3,915.6202956736477
ARG,Ciudad de Buenos Aires,2023,4,896.2288185973863
ARG,Ciudad de Buenos Aires,2023,5,915.357902396851
ARG,Ciudad de Buenos Aires,2023,6,891.1952724348563
ARG,Ciudad de Buenos Aires,2023,7,914.7632572534344
ARG,Ciudad de Buenos Aires,2023,8,910.5445594241694
ARG,Ciudad de Buenos Aires,2023,9,869.8904404751341
ARG,Ciudad de Buenos Aires,2023,10,891.8317789955904
ARG,Ciudad de Buenos Aires,2023,11,892.3167849457099
ARG,Ciudad de Buenos Aires,2023,12,920.3568454534064
ARG,Ciudad de Buenos Aires,2024,1,922.6387245229473
ARG,Ciudad de Buenos Aires,2024,2,875.4150798766681
ARG,Ciudad de Buenos Aires,2024,3,922.4930331054422
ARG,Ciudad de Buenos Aires,2024,4,904.3008822320488
ARG,Ciudad de Buenos Aires,2024,5,922.575407107291
ARG,Ciudad de Buenos Aires,2024,6,898.0406376180695
ARG,Ciudad de Buenos Aires,2024,7,920.6488278544659
ARG,Ciudad de Buenos Aires,2024,8,916.42539143004694
ARG,Ciudad de Buenos Aires,2024,9,874.615246130677
ARG,Ciudad de Buenos Aires,2024,10,896.5172861074248
ARG,Ciudad de Buenos Aires,2024,11,897.031957966046
ARG,Ciudad de Buenos Aires,2024,12,925.0511300123525
ARG,Corrientes,2021,1,12569.000184307728
ARG,Corrientes,2021,2,12548.736997784017
ARG,Corrientes,2021,3,12609.374777230592
ARG,Corrientes,2021,4,12668.947315434782
ARG,Corrientes,2021,5,12651.197014700283
ARG,Corrientes,2021,6,12619.69511682804
ARG,Corrientes,2021,7,12655.741689389728
ARG,Corrientes,2021,8,12660.0054501528
ARG,Corrientes,2021,9,12679.170544919281
ARG,Corrientes,2021,10,12756.115094358882
ARG,Corrientes,2021,11,12730.601266681686
ARG,Corrientes,2021,12,12715.593515655562
ARG,Corrientes,2022,1,12576.799235523406
ARG,Corrientes,2022,2,12556.121191061318
ARG,Corrientes,2022,3,12615.40520230126
ARG,Corrientes,2022,4,12705.851272819187
ARG,Corrientes,2022,5,12689.091787417901
ARG,Corrientes,2022,6,12657.992398867485
ARG,Corrientes,2022,7,12693.72282819154
ARG,Corrientes,2022,8,12697.84106042084
ARG,Corrientes,2022,9,12715.222026990688
ARG,Corrientes,2022,10,12822.68164061569
ARG,Corrientes,2022,11,12798.523026025528
ARG,Corrientes,2022,12,12784.343425056653
ARG,Corrientes,2023,1,12606.391327566473
ARG,Corrientes,2023,2,12585.472022196063
ARG,Corrientes,2023,3,12644.860749743122
ARG,Corrientes,2023,4,12587.38375467538
ARG,Corrientes,2023,5,12570.618673994268
ARG,Corrientes,2023,6,12539.32007352247
ARG,Corrientes,2023,7,12575.575292920974
ARG,Corrientes,2023,8,12579.681355065148
ARG,Corrientes,2023,9,12597.10965025899
ARG,Corrientes,2023,10,12558.530124251389
ARG,Corrientes,2023,11,12534.443952482678
ARG,Corrientes,2023,12,12520.386667482951
ARG,Corrientes,2024,1,12635.110840795309
ARG,Corrientes,2024,2,12622.674830989266
ARG,Corrientes,2024,3,12673.805301978873
ARG,Corrientes,2024,4,12616.28220687328
ARG,Corrientes,2024,5,12599.656260540969
ARG,Corrientes,2024,6,12568.134376092716
ARG,Corrientes,2024,7,12604.126076235965
ARG,Corrientes,2024,8,12608.171536026817
ARG,Corrientes,2024,9,12621.87029738878
ARG,Corrientes,2024,10,12583.26803977385
ARG,Corrientes,2024,11,12559.195844966991
ARG,Corrientes,2024,12,12545.132560410966
ARG,Córdoba,2021,1,23033.549440999694
ARG,Córdoba,2021,2,23321.373103999744
ARG,Córdoba,2021,3,25069.437215581165
ARG,Córdoba,2021,4,26154.187933987414
ARG,Córdoba,2021,5,24990.681129477754
ARG,Córdoba,2021,6,23760.735092192102
ARG,Córdoba,2021,7,23474.904920690602
ARG,Córdoba,2021,8,23736.661022267406
ARG,Córdoba,2021,9,25318.566514625127
ARG,Córdoba,2021,10,26507.30278886716
ARG,Córdoba,2021,11,25285.2966455984
ARG,Córdoba,2021,12,24116.655109959764
ARG,Córdoba,2022,1,23351.9166891637
ARG,Córdoba,2022,2,23487.987497888458
ARG,Córdoba,2022,3,24924.920439934816
ARG,Córdoba,2022,4,26023.40247618537
ARG,Córdoba,2022,5,25030.935602617392
ARG,Córdoba,2022,6,23975.898021163397
ARG,Córdoba,2022,7,23762.15095503915
ARG,Córdoba,2022,8,23987.334816933268
ARG,Córdoba,2022,9,25366.52789867117
ARG,Córdoba,2022,10,26509.672010559818
ARG,Córdoba,2022,11,25529.30185885007
ARG,Córdoba,2022,12,24495.732925775905
ARG,Córdoba,2023,1,23695.082922182464
ARG,Córdoba,2023,2,23842.508304343726
ARG,Córdoba,2023,3,25376.411938446112
ARG,Córdoba,2023,4,25866.27528313365
ARG,Córdoba,2023,5,24841.789144649378
ARG,Córdoba,2023,6,23785.864678179732
ARG,Córdoba,2023,7,23569.79609850224
ARG,Córdoba,2023,8,23798.177099071483
ARG,Córdoba,2023,9,25171.542905926523
ARG,Córdoba,2023,10,25715.85723248692
ARG,Córdoba,2023,11,24683.420724632804
ARG,Córdoba,2023,12,23645.21413450808
ARG,Córdoba,2024,1,23762.021829130266
ARG,Córdoba,2024,2,23920.80716536618
ARG,Córdoba,2024,3,25435.68382614529
ARG,Córdoba,2024,4,25968.144948600027
ARG,Córdoba,2024,5,24950.95691887448
ARG,Córdoba,2024,6,23971.47345196911
ARG,Córdoba,2024,7,23746.115479944277
ARG,Córdoba,2024,8,23964.936250079376
ARG,Córdoba,2024,9,25319.830495175498
ARG,Córdoba,2024,10,25864.04531957476
ARG,Córdoba,2024,11,24831.664284701725
ARG,Córdoba,2024,12,23793.442341852853
ARG,Entre Ríos,2021,1,9194.396267487995
ARG,Entre Ríos,2021,2,9255.483333971326
ARG,Entre Ríos,2021,3,9717.06814828194
ARG,Entre Ríos,2021,4,10021.357881330936
ARG,Entre Ríos,2021,5,9431.091560174742
ARG,Entre Ríos,2021,6,9052.455538022514
ARG,Entre Ríos,2021,7,9005.678977109796
ARG,Entre Ríos,2021,8,9384.661647933945
ARG,Entre Ríos,2021,9,9788.294815647912
ARG,Entre Ríos,2021,10,9987.502449717715
ARG,Entre Ríos,2021,11,9759.871586642283
ARG,Entre Ríos,2021,12,9440.235937471094
ARG,Entre Ríos,2022,1,9192.576923805234
ARG,Entre Ríos,2022,2,9217.123500889644
ARG,Entre Ríos,2022,3,8989.996181460065
ARG,Entre Ríos,2022,4,9273.435785982398
ARG,Entre Ríos,2022,5,9006.593506630508
ARG,Entre Ríos,2022,6,9125.174880481321
ARG,Entre Ríos,2022,7,9009.030580659215
ARG,Entre Ríos,2022,8,9396.581768921484
ARG,Entre Ríos,2022,9,9758.877728779049
ARG,Entre Ríos,2022,10,10010.287047493519
ARG,Entre Ríos,2022,11,9771.864647817534
ARG,Entre Ríos,2022,12,9470.701810061451
ARG,Entre Ríos,2023,1,9187.574445976603
ARG,Entre Ríos,2023,2,9213.683025441787
ARG,Entre Ríos,2023,3,9623.239677024398
ARG,Entre Ríos,2023,4,9773.752350571556
ARG,Entre Ríos,2023,5,9215.668443816314
ARG,Entre Ríos,2023,6,8934.451840908932
ARG,Entre Ríos,2023,7,8870.66622889149
ARG,Entre Ríos,2023,8,9270.512061834932
ARG,Entre Ríos,2023,9,9624.492581443641
ARG,Entre Ríos,2023,10,9747.694929575504
ARG,Entre Ríos,2023,11,9474.001337248741
ARG,Entre Ríos,2023,12,9212.664731354247
ARG,Entre Ríos,2024,1,9169.775052359015
ARG,Entre Ríos,2024,2,9253.51599292715
ARG,Entre Ríos,2024,3,9652.811401234503
ARG,Entre Ríos,2024,4,9804.816579581298
ARG,Entre Ríos,2024,5,9224.185646120142
ARG,Entre Ríos,2024,6,8938.187029355035
ARG,Entre Ríos,2024,7,8916.696672423268
ARG,Entre Ríos,2024,8,9293.198369991407
ARG,Entre Ríos,2024,9,9640.647550266229
ARG,Entre Ríos,2024,10,9763.808548718007
ARG,Entre Ríos,2024,11,9490.13742396737
ARG,Entre Ríos,2024,12,9228.79555624215
ARG,Formosa,2021,1,5752.018189196541
ARG,Formosa,2021,2,5737.620461277031
ARG,Formosa,2021,3,5762.977058946946
ARG,Formosa,2021,4,5803.739772364681
ARG,Formosa,2021,5,5801.590511202888
ARG,Formosa,2021,6,5791.883086071682
ARG,Formosa,2021,7,5827.730368137418
ARG,Formosa,2021,8,5828.48237410645
ARG,Formosa,2021,9,5828.177796453099
ARG,Formosa,2021,10,5881.173202821801
ARG,Formosa,2021,11,5874.158829181098
ARG,Formosa,2021,12,5873.799437514598
ARG,Formosa,2022,1,5758.982150794879
ARG,Formosa,2022,2,5744.318146151483
ARG,Formosa,2022,3,5769.152931981695
ARG,Formosa,2022,4,5836.961201284048
ARG,Formosa,2022,5,5835.279123222361
ARG,Formosa,2022,6,5825.700282051272
ARG,Formosa,2022,7,5860.799144965196
ARG,Formosa,2022,8,5861.462748283116
ARG,Formosa,2022,9,5860.366032806687
ARG,Formosa,2022,10,5940.764799802533
ARG,Formosa,2022,11,5934.446605221045
ARG,Formosa,2022,12,5934.490703582912
ARG,Formosa,2023,1,5766.77552390555
ARG,Formosa,2023,2,5752.085150579504
ARG,Formosa,2023,3,5776.839839110358
ARG,Formosa,2023,4,5716.489499979483
ARG,Formosa,2023,5,5714.838215929211
ARG,Formosa,2023,6,5705.059707015804
ARG,Formosa,2023,7,5739.385844128057
ARG,Formosa,2023,8,5740.102920345219
ARG,Formosa,2023,9,5738.850517138808
ARG,Formosa,2023,10,5691.5294386971855
ARG,Formosa,2023,11,5685.190661796261
ARG,Formosa,2023,12,5685.268470427796
ARG,Formosa,2024,1,5770.830270013909
ARG,Formosa,2024,2,5761.248860644866
ARG,Formosa,2024,3,5780.956495090591
ARG,Formosa,2024,4,5720.510252441745
ARG,Formosa,2024,5,5718.940446591412
ARG,Formosa,2024,6,5708.982769034699
ARG,Formosa,2024,7,5743.150252702776
ARG,Formosa,2024,8,5743.841899088717
ARG,Formosa,2024,9,5739.887382212894
ARG,Formosa,2024,10,5692.549401435718
ARG,Formosa,2024,11,5686.220282749125
ARG,Formosa,2024,12,5686.295034152408
ARG,Jujuy,2021,1,3993.412286634442
ARG,Jujuy,2021,2,3988.0581849803016
ARG,Jujuy,2021,3,4083.7766447925483
ARG,Jujuy,2021,4,4152.9253025943335
ARG,Jujuy,2021,5,4101.40494039994
ARG,Jujuy,2021,6,4039.386364382705
ARG,Jujuy,2021,7,4045.9485375981776
ARG,Jujuy,2021,8,4057.479196785354
ARG,Jujuy,2021,9,4125.133621878127
ARG,Jujuy,2021,10,4206.138571195948
ARG,Jujuy,2021,11,4148.875221129611
ARG,Jujuy,2021,12,4098.635332214567
ARG,Jujuy,2022,1,3999.8938747964967
ARG,Jujuy,2022,2,3994.411439072597
ARG,Jujuy,2022,3,4090.6427202623545
ARG,Jujuy,2022,4,4179.0944073665905
ARG,Jujuy,2022,5,4127.260017000116
ARG,Jujuy,2022,6,4064.5441003747155
ARG,Jujuy,2022,7,4071.4009321099193
ARG,Jujuy,2022,8,4083.04460507742
ARG,Jujuy,2022,9,4150.862159489116
ARG,Jujuy,2022,10,4251.0430749944935
ARG,Jujuy,2022,11,4193.666536382612
ARG,Jujuy,2022,12,4142.998279347403
ARG,Jujuy,2023,1,4026.5322899170046
ARG,Jujuy,2023,2,4021.0129076731823
ARG,Jujuy,2023,3,4117.2547801954315
ARG,Jujuy,2023,4,4116.983831263908
ARG,Jujuy,2023,5,4065.156294041377
ARG,Jujuy,2023,6,4002.298555604617
ARG,Jujuy,2023,7,4008.348910877255
ARG,Jujuy,2023,8,4019.990742063059
ARG,Jujuy,2023,9,4087.8168842041546
ARG,Jujuy,2023,10,4097.936967488967
ARG,Jujuy,2023,11,4040.5898939800963
ARG,Jujuy,2023,12,3989.9595653207675
ARG,Jujuy,2024,1,4048.7278574090797
ARG,Jujuy,2024,2,4048.9897754329413
ARG,Jujuy,2024,3,4139.48902183985
ARG,Jujuy,2024,4,4139.158121174629
ARG,Jujuy,2024,5,4087.410955267133
ARG,Jujuy,2024,6,4024.436753971183
ARG,Jujuy,2024,7,4030.27826801565
ARG,Jujuy,2024,8,4041.9021670390557
ARG,Jujuy,2024,9,4107.545716873137
ARG,Jujuy,2024,10,4117.6524597017215
ARG,Jujuy,2024,11,4060.3141302406134
ARG,Jujuy,2024,12,4009.6792458715263
ARG,La Pampa,2021,1,12946.083833131368
ARG,La Pampa,2021,2,12984.761646345596
ARG,La Pampa,2021,3,13292.650437061615
ARG,La Pampa,2021,4,13376.807002088575
ARG,La Pampa,2021,5,13161.908073236233
ARG,La Pampa,2021,6,12827.693724233024
ARG,La Pampa,2021,7,12821.108274496282
ARG,La Pampa,2021,8,12868.16744236613
ARG,La Pampa,2021,9,13281.103318996584
ARG,La Pampa,2021,10,13537.612062422151
ARG,La Pampa,2021,11,13497.604959475955
ARG,La Pampa,2021,12,13281.094148716273
ARG,La Pampa,2022,1,12980.774673573324
ARG,La Pampa,2022,2,13010.308942024161
ARG,La Pampa,2022,3,13184.616759713477
ARG,La Pampa,2022,4,13312.38937451176
ARG,La Pampa,2022,5,13139.077071794043
ARG,La Pampa,2022,6,12873.111754571837
ARG,La Pampa,2022,7,12876.08047381425
ARG,La Pampa,2022,8,12909.997254623571
ARG,La Pampa,2022,9,13266.899737563934
ARG,La Pampa,2022,10,13544.268951728825
ARG,La Pampa,2022,11,13541.224806552635
ARG,La Pampa,2022,12,13382.199330948337
ARG,La Pampa,2023,1,13315.751803372419
ARG,La Pampa,2023,2,13345.226980152565
ARG,La Pampa,2023,3,13595.98281196097
ARG,La Pampa,2023,4,13333.12353126875
ARG,La Pampa,2023,5,13159.770667786235
ARG,La Pampa,2023,6,12771.044744979286
ARG,La Pampa,2023,7,12772.028431472878
ARG,La Pampa,2023,8,12810.041926890342
ARG,La Pampa,2023,9,13256.166633869838
ARG,La Pampa,2023,10,13283.869315031317
ARG,La Pampa,2023,11,13395.131462016749
ARG,La Pampa,2023,12,13220.682581597159
ARG,La Pampa,2024,1,13334.23084452163
ARG,La Pampa,2024,2,13366.414244047573
ARG,La Pampa,2024,3,13749.61550704808
ARG,La Pampa,2024,4,13434.856898166128
ARG,La Pampa,2024,5,13257.464225837266
ARG,La Pampa,2024,6,12819.50801433494
ARG,La Pampa,2024,7,12818.9371171529
ARG,La Pampa,2024,8,12831.10556359661
ARG,La Pampa,2024,9,13273.566982300135
ARG,La Pampa,2024,10,13301.257637797675
ARG,La Pampa,2024,11,13412.526037209394
ARG,La Pampa,2024,12,13238.076165051467
ARG,La Rioja,2021,1,3010.227529342812
ARG,La Rioja,2021,2,3000.7455695636195
ARG,La Rioja,2021,3,3014.9178698508044
ARG,La Rioja,2021,4,3061.305726918818
ARG,La Rioja,2021,5,3061.757031117468
ARG,La Rioja,2021,6,3059.558992289538
ARG,La Rioja,2021,7,3104.350481370803
ARG,La Rioja,2021,8,3104.0745290126474
ARG,La Rioja,2021,9,3099.0788287428663
ARG,La Rioja,2021,10,3152.882514236482
ARG,La Rioja,2021,11,3151.8275385781303
ARG,La Rioja,2021,12,3154.949538782833
ARG,La Rioja,2022,1,3027.4399037247376
ARG,La Rioja,2022,2,3021.960277923059
ARG,La Rioja,2022,3,3032.904474251829
ARG,La Rioja,2022,4,3112.7539961758366
ARG,La Rioja,2022,5,3110.8985791427626
ARG,La Rioja,2022,6,3108.5139429717337
ARG,La Rioja,2022,7,3153.5238130904786
ARG,La Rioja,2022,8,3153.2818619908426
ARG,La Rioja,2022,9,3148.482875092352
ARG,La Rioja,2022,10,3238.7460291008315
ARG,La Rioja,2022,11,3237.8912286286195
ARG,La Rioja,2022,12,3241.035128601421
ARG,La Rioja,2023,1,3052.4757351523454
ARG,La Rioja,2023,2,3042.8664204669144
ARG,La Rioja,2023,3,3054.141228385183
ARG,La Rioja,2023,4,2980.4849891776876
ARG,La Rioja,2023,5,2982.4683738027843
ARG,La Rioja,2023,6,2979.9166370560015
ARG,La Rioja,2023,7,3023.103358413398
ARG,La Rioja,2023,8,3022.8430861231964
ARG,La Rioja,2023,9,3018.044007731832
ARG,La Rioja,2023,10,2948.8631138848787
ARG,La Rioja,2023,11,2948.01492639328
ARG,La Rioja,2023,12,2951.1858143911995
ARG,La Rioja,2024,1,3056.716978978678
ARG,La Rioja,2024,2,3051.068194938412
ARG,La Rioja,2024,3,3059.0465052189707
ARG,La Rioja,2024,4,2985.5516290099376
ARG,La Rioja,2024,5,2986.7700371887668
ARG,La Rioja,2024,6,2984.108464677565
ARG,La Rioja,2024,7,3027.223982824976
ARG,La Rioja,2024,8,3025.942346069078
ARG,La Rioja,2024,9,3018.662135073909
ARG,La Rioja,2024,10,2949.46994225975
ARG,La Rioja,2024,11,2948.627977451444
ARG,La Rioja,2024,12,2951.7972683760636
ARG,Mendoza,2021,1,13209.65562098538
ARG,Mendoza,2021,2,13149.147171685
ARG,Mendoza,2021,3,13122.358573317408
ARG,Mendoza,2021,4,13190.912614388864
ARG,Mendoza,2021,5,13180.225988238668
ARG,Mendoza,2021,6,13156.69865921625
ARG,Mendoza,2021,7,13235.948306910821
ARG,Mendoza,2021,8,13222.418660282328
ARG,Mendoza,2021,9,13219.403902242027
ARG,Mendoza,2021,10,13399.637440333658
